tcgPlayerId,name,setName,setId,unopenedPrice,lastScrapedAt
"475634","Crown Zenith Tin [Set of 3]","SWSH: Crown Zenith","17688",364.41,"2026-08-18T12:16:59.351Z"
"475633","Crown Zenith Tin [Galarian Zapdos] (International Version)","SWSH: Crown Zenith","17688",111.05,"2026-08-18T12:16:59.351Z"
"475630","Crown Zenith Tin [Galarian Zapdos]","SWSH: Crown Zenith","17688",131.64,"2026-08-18T12:16:59.351Z"
"475632","Crown Zenith Tin [Galarian Moltres] (International Version)","SWSH: Crown Zenith","17688",111.77,"2026-08-18T12:16:59.351Z"
"475629","Crown Zenith Tin [Galarian Moltres]","SWSH: Crown Zenith","17688",154.08,"2026-08-18T12:16:59.351Z"
"475631","Crown Zenith Tin [Galarian Articuno] (International Version)","SWSH: Crown Zenith","17688",100.8,"2026-08-18T12:16:59.351Z"
"475628","Crown Zenith Tin [Galarian Articuno]","SWSH: Crown Zenith","17688",146.62,"2026-08-18T12:16:59.351Z"
"616290","Crown Zenith Tin Case","SWSH: Crown Zenith","17688",1028.14,"2026-08-18T12:16:59.351Z"
"505916","Crown Zenith Special Collection [Unown V & Lugia V]","SWSH: Crown Zenith","17688",177.72,"2026-08-18T12:16:59.351Z"
"475646","Crown Zenith Premium Figure Collection [Shiny Zamazenta]","SWSH: Crown Zenith","17688",327.34,"2026-08-18T12:16:59.351Z"
"475647","Crown Zenith Premium Figure Collection [Shiny Zacian]","SWSH: Crown Zenith","17688",343.92,"2026-08-18T12:16:59.351Z"
"475648","Crown Zenith Premium Figure Collection [Set of 2]","SWSH: Crown Zenith","17688",631.74,"2026-08-18T12:16:59.351Z"
"454247","Crown Zenith Pokemon Center Elite Trainer Box Plus Case","SWSH: Crown Zenith","17688",2295,"2026-08-18T12:16:59.351Z"
"454246","Crown Zenith Pokemon Center Elite Trainer Box Plus","SWSH: Crown Zenith","17688",575.36,"2026-08-18T12:16:59.351Z"
"475620","Crown Zenith Pin Collection [Set of 3]","SWSH: Crown Zenith","17688",232.5,"2026-08-18T12:16:59.351Z"
"475619","Crown Zenith Pin Collection [Rillaboom]","SWSH: Crown Zenith","17688",82.77,"2026-08-18T12:16:59.351Z"
"475618","Crown Zenith Pin Collection [Inteleon]","SWSH: Crown Zenith","17688",80.11,"2026-08-18T12:16:59.351Z"
"475617","Crown Zenith Pin Collection [Cinderace]","SWSH: Crown Zenith","17688",80.6,"2026-08-18T12:16:59.351Z"
"453492","Crown Zenith Mini Tin [Sonia & Yamper]","SWSH: Crown Zenith","17688",51.17,"2026-08-18T12:16:59.351Z"
"453494","Crown Zenith Mini Tin [Set of 5]","SWSH: Crown Zenith","17688",231.04,"2026-08-18T12:16:59.351Z"
"453488","Crown Zenith Mini Tin [Marnie & Morpeko]","SWSH: Crown Zenith","17688",50.24,"2026-08-18T12:16:59.351Z"
"453489","Crown Zenith Mini Tin [Leon & Charizard]","SWSH: Crown Zenith","17688",54.72,"2026-08-18T12:16:59.351Z"
"453490","Crown Zenith Mini Tin [Hop & Wooloo]","SWSH: Crown Zenith","17688",44.75,"2026-08-18T12:16:59.351Z"
"453491","Crown Zenith Mini Tin [Bede & Hatenna]","SWSH: Crown Zenith","17688",49.32,"2026-08-18T12:16:59.350Z"
"631791","Crown Zenith Mini Tin Display Case","SWSH: Crown Zenith","17688",1999.99,"2026-08-18T12:16:59.351Z"
"453493","Crown Zenith Mini Tin Display","SWSH: Crown Zenith","17688",513.98,"2026-08-18T12:16:59.351Z"
"453471","Crown Zenith Elite Trainer Box Case","SWSH: Crown Zenith","17688",3510.33,"2026-08-18T12:16:59.350Z"
"453470","Crown Zenith Elite Trainer Box","SWSH: Crown Zenith","17688",328.88,"2026-08-18T12:16:59.350Z"
"453474","Crown Zenith Collection [Set of 2]","SWSH: Crown Zenith","17688",208.9,"2026-08-18T12:16:59.350Z"
"453467","Crown Zenith Collection [Regieleki V]","SWSH: Crown Zenith","17688",104.55,"2026-08-18T12:16:59.350Z"
"453468","Crown Zenith Collection [Regidrago V]","SWSH: Crown Zenith","17688",94.9,"2026-08-18T12:16:59.350Z"
"490542","Crown Zenith Collection Case","Crown Zenith","17688",359.99,"2026-02-26T23:26:17.315Z"
"453466","Crown Zenith Booster Pack","SWSH: Crown Zenith","17688",25.29,"2026-08-18T12:16:59.350Z"
"609238","Crown Zenith Booster Bundle Case","SWSH: Crown Zenith","17688",5549,"2026-08-18T12:16:59.350Z"
"527562","Crown Zenith Booster Bundle","SWSH: Crown Zenith","17688",219.94,"2026-08-18T12:16:59.350Z"
"550837","Silver Tempest Sleeved Booster Pack Case","SWSH12: Silver Tempest","3170",1899.24,"2026-08-18T12:16:59.661Z"
"454484","Silver Tempest Sleeved Booster Pack Bundle [Set of 8]","SWSH12: Silver Tempest","3170",117.42,"2026-08-18T12:16:59.661Z"
"283400","Silver Tempest Sleeved Booster Pack Art Bundle [Set of 4]","SWSH12: Silver Tempest","3170",59.02,"2026-08-18T12:16:59.661Z"
"283397","Silver Tempest Sleeved Booster Pack","SWSH12: Silver Tempest","3170",17.14,"2026-08-18T12:16:59.661Z"
"285782","Silver Tempest Single Pack Blister [Set of 2]","SWSH12: Silver Tempest","3170",20,"2026-07-06T00:15:19.598Z"
"285781","Silver Tempest Single Pack Blister [Cranidos]","SWSH12: Silver Tempest","3170",13.18,"2026-08-18T12:16:59.661Z"
"285780","Silver Tempest Single Pack Blister [Basculin]","SWSH12: Silver Tempest","3170",14.39,"2026-08-18T12:16:59.661Z"
"285783","Silver Tempest Premium Checklane Blister [Magnezone]","SWSH12: Silver Tempest","3170",17,"2026-08-18T12:16:59.661Z"
"486325","Silver Tempest Premium Checklane Blister [Hisuian Sneasler]","SWSH12: Silver Tempest","3170",13.59,"2026-06-13T21:19:15.985Z"
"285784","Silver Tempest Premium Checklane Blister [Gallade]","SWSH12: Silver Tempest","3170",22.99,"2026-08-18T12:16:59.661Z"
"285860","Silver Tempest Pokemon Center Elite Trainer Box (Exclusive)","SWSH12: Silver Tempest","3170",360.89,"2026-08-18T12:16:59.661Z"
"285777","Silver Tempest Elite Trainer Box Case","SWSH12: Silver Tempest","3170",1386.98,"2026-08-18T12:16:59.661Z"
"283401","Silver Tempest Elite Trainer Box","SWSH12: Silver Tempest","3170",155.8,"2026-08-18T12:16:59.661Z"
"285042","Silver Tempest Build & Battle Stadium","SWSH12: Silver Tempest","3170",142.12,"2026-08-18T12:16:59.661Z"
"285775","Silver Tempest Build & Battle Box Display","SWSH12: Silver Tempest","3170",483.17,"2026-08-18T12:16:59.661Z"
"285776","Silver Tempest Build & Battle Box","SWSH12: Silver Tempest","3170",57.24,"2026-08-18T12:16:59.661Z"
"285778","Silver Tempest Booster Pack Art Bundle [Set of 4]","SWSH12: Silver Tempest","3170",54.91,"2026-08-18T12:16:59.661Z"
"283388","Silver Tempest Booster Pack","SWSH12: Silver Tempest","3170",14.69,"2026-08-18T12:16:59.661Z"
"562366","Silver Tempest Booster Bundle Case","SWSH12: Silver Tempest","3170",1799.97,"2026-08-18T12:16:59.661Z"
"283396","Silver Tempest Booster Bundle","SWSH12: Silver Tempest","3170",115.55,"2026-08-18T12:16:59.661Z"
"283391","Silver Tempest Booster Box Case","SWSH12: Silver Tempest","3170",3420,"2026-08-18T12:16:59.661Z"
"283389","Silver Tempest Booster Box","SWSH12: Silver Tempest","3170",507.11,"2026-08-18T12:16:59.661Z"
"283393","Silver Tempest 3 Pack Blister [Togetic]","SWSH12: Silver Tempest","3170",49.13,"2026-08-18T12:16:59.661Z"
"285779","Silver Tempest 3 Pack Blister [Set of 2]","SWSH12: Silver Tempest","3170",102.47,"2026-08-18T12:16:59.661Z"
"283394","Silver Tempest 3 Pack Blister [Manaphy]","SWSH12: Silver Tempest","3170",45.71,"2026-08-18T12:16:59.661Z"
"284930","Fall 2022 Collector Chest","SWSH12: Silver Tempest","3170",70.53,"2026-08-18T12:16:59.661Z"
"454377","Sword & Shield Ultra-Premium Collection: Charizard Case","SWSH11: Lost Origin","3118",2396.08,"2026-08-18T12:16:59.780Z"
"282401","Sword & Shield Ultra-Premium Collection: Charizard","SWSH11: Lost Origin","3118",586.77,"2026-08-18T12:16:59.780Z"
"282406","Pokemon Stacking Tins: Fighting-Fire-Darkness [Set of 3]","SWSH11: Lost Origin","3118",110,"2026-08-18T12:16:59.780Z"
"282404","Pokemon Stacking Tin: Fire","SWSH11: Lost Origin","3118",52.29,"2026-08-18T12:16:59.780Z"
"282403","Pokemon Stacking Tin: Fighting","SWSH11: Lost Origin","3118",59.99,"2026-08-18T12:16:59.780Z"
"282405","Pokemon Stacking Tin: Darkness","SWSH11: Lost Origin","3118",51.59,"2026-08-18T12:16:59.780Z"
"282001","Origin Forme Palkia VSTAR Premium Collection","SWSH11: Lost Origin","3118",112.84,"2026-08-18T12:16:59.780Z"
"282005","Origin Forme Dialga/Palkia VSTAR Premium Collection [Set of 2]","SWSH11: Lost Origin","3118",211.12,"2026-08-18T12:16:59.780Z"
"282000","Origin Forme Dialga VSTAR Premium Collection","SWSH11: Lost Origin","3118",114.74,"2026-08-18T12:16:59.780Z"
"496131","Lost Origin Sleeved Booster Pack Case","SWSH11: Lost Origin","3118",2813.85,"2026-08-18T12:16:59.780Z"
"278804","Lost Origin Sleeved Booster Pack Bundle [Set of 8]","SWSH11: Lost Origin","3118",154.71,"2026-08-18T12:16:59.780Z"
"278801","Lost Origin Sleeved Booster Pack Art Bundle [Set of 4]","SWSH11: Lost Origin","3118",80.58,"2026-08-18T12:16:59.780Z"
"277326","Lost Origin Sleeved Booster Pack","SWSH11: Lost Origin","3118",21.82,"2026-08-18T12:16:59.780Z"
"278797","Lost Origin Single Pack Blister [Set of 2]","SWSH11: Lost Origin","3118",40.93,"2026-08-18T12:16:59.780Z"
"277328","Lost Origin Single Pack Blister [Scorbunny]","SWSH11: Lost Origin","3118",18.91,"2026-08-18T12:16:59.780Z"
"277327","Lost Origin Single Pack Blister [Croagunk]","SWSH11: Lost Origin","3118",16.63,"2026-08-18T12:16:59.780Z"
"277334","Lost Origin Premium Checklane Blister [Torterra]","SWSH11: Lost Origin","3118",27.09,"2026-08-18T12:16:59.780Z"
"277331","Lost Origin Premium Checklane Blister [Infernape]","SWSH11: Lost Origin","3118",21.74,"2026-08-18T12:16:59.780Z"
"277336","Lost Origin Pokemon Center Elite Trainer Box (Exclusive)","SWSH11: Lost Origin","3118",389.3,"2026-08-18T12:16:59.780Z"
"278796","Lost Origin Elite Trainer Box Case","SWSH11: Lost Origin","3118",1891.93,"2026-08-18T12:16:59.780Z"
"277335","Lost Origin Elite Trainer Box","SWSH11: Lost Origin","3118",214.32,"2026-08-18T12:16:59.780Z"
"648474","Lost Origin Build & Battle Stadium Case","SWSH11: Lost Origin","3118",950,"2026-02-22T05:01:47.616Z"
"277346","Lost Origin Build & Battle Stadium","SWSH11: Lost Origin","3118",217.78,"2026-08-18T12:16:59.780Z"
"278795","Lost Origin Build & Battle Box Display","SWSH11: Lost Origin","3118",867.01,"2026-08-18T12:16:59.780Z"
"277345","Lost Origin Build & Battle Box","SWSH11: Lost Origin","3118",79.62,"2026-08-18T12:16:59.780Z"
"278794","Lost Origin Booster Pack Art Bundle [Set of 4]","SWSH11: Lost Origin","3118",71.29,"2026-08-18T12:16:59.780Z"
"277325","Lost Origin Booster Pack","SWSH11: Lost Origin","3118",17.68,"2026-08-18T12:16:59.780Z"
"278819","Lost Origin Booster Bundle","SWSH11: Lost Origin","3118",202.15,"2026-08-18T12:16:59.780Z"
"278793","Lost Origin Booster Box Case","SWSH11: Lost Origin","3118",4554.06,"2026-08-18T12:16:59.780Z"
"277324","Lost Origin Booster Box","SWSH11: Lost Origin","3118",726.56,"2026-08-18T12:16:59.780Z"
"277330","Lost Origin 3 Pack Blister [Weavile]","SWSH11: Lost Origin","3118",64.77,"2026-08-18T12:16:59.780Z"
"278792","Lost Origin 3 Pack Blister [Set of 2]","SWSH11: Lost Origin","3118",146.59,"2026-08-18T12:16:59.780Z"
"277329","Lost Origin 3 Pack Blister [Regigigas]","SWSH11: Lost Origin","3118",54.47,"2026-08-18T12:16:59.780Z"
"637417","Hisuian Zoroark VSTAR Premium Collection (International Version)","SWSH11: Lost Origin","3118",97.39,"2026-08-18T12:16:59.780Z"
"282402","Hisuian Zoroark VSTAR Premium Collection","SWSH11: Lost Origin","3118",189.1,"2026-08-18T12:16:59.780Z"
"285674","Arceus VSTAR Ultra-Premium Collection","SWSH11: Lost Origin","3118",382.71,"2026-08-18T12:16:59.780Z"
"283325","Arceus VSTAR Premium Collection","SWSH11: Lost Origin","3118",280.85,"2026-08-18T12:16:59.780Z"
"280301","Trick or Trade BOOster Bundle - Mini Booster Pack","Trick or Trade BOOster Bundle","3179",2.34,"2026-08-18T12:16:59.821Z"
"280302","Trick or Trade BOOster Bundle (40 ct)","Trick or Trade BOOster Bundle","3179",63.51,"2026-08-18T12:16:59.821Z"
"659627","Trick or Trade BOOster Bundle (120 ct)","Trick or Trade BOOster Bundle","3179",143.32,"2026-08-18T12:16:59.821Z"
"282530","McDonald's 2022 Match & Battle Pack","McDonald's Promos 2022","3150",7.83,"2026-08-18T12:17:00.027Z"
"270710","V Battle Deck [Mewtwo V]","Pokemon GO","3064",26.5,"2026-08-18T12:17:00.050Z"
"270711","V Battle Deck [Melmetal V]","Pokemon GO","3064",13.85,"2026-08-18T12:17:00.050Z"
"630089","Pokemon Go Pokemon Center Elite Trainer Box Plus Case (Exclusive)","Pokemon GO","3064",824.99,"2026-08-18T12:17:00.050Z"
"270712","Pokemon GO V Battle Deck Bundle [Mewtwo V/Melmetal V]","Pokemon GO","3064",42.46,"2026-08-18T12:17:00.050Z"
"270727","Pokemon GO Tin [Snorlax]","Pokemon GO","3064",66.15,"2026-08-18T12:17:00.050Z"
"271503","Pokemon GO Tin [Set of 3]","Pokemon GO","3064",155.94,"2026-08-18T12:17:00.050Z"
"270726","Pokemon GO Tin [Pikachu]","Pokemon GO","3064",66.49,"2026-08-18T12:17:00.050Z"
"270725","Pokemon GO Tin [Blissey]","Pokemon GO","3064",49.11,"2026-08-18T12:17:00.050Z"
"271502","Pokemon GO Special Collection [Set of 3]","Pokemon GO","3064",213.23,"2026-08-18T12:17:00.050Z"
"270715","Pokemon GO Special Collection - Team Valor","Pokemon GO","3064",89.34,"2026-08-18T12:17:00.050Z"
"270714","Pokemon GO Special Collection - Team Mystic","Pokemon GO","3064",102.57,"2026-08-18T12:17:00.050Z"
"270713","Pokemon GO Special Collection - Team Instinct","Pokemon GO","3064",76.62,"2026-08-18T12:17:00.050Z"
"270717","Pokemon GO Premium Collection [Radiant Eevee]","Pokemon GO","3064",166.86,"2026-08-18T12:17:00.050Z"
"275842","Pokemon GO Premier Deck Holder Collection [Dragonite VSTAR]","Pokemon GO","3064",102.43,"2026-08-18T12:17:00.050Z"
"270709","Pokemon GO Pokemon Center Elite Trainer Box Plus (Exclusive)","Pokemon GO","3064",239.69,"2026-08-18T12:17:00.050Z"
"271501","Pokemon GO Poke Ball Tin [Set of 3]","Pokemon GO","3064",96.21,"2026-08-18T12:17:00.050Z"
"271511","Pokemon GO Poke Ball Tin Display","Pokemon GO","3064",250,"2026-08-18T12:17:00.050Z"
"270735","Pokemon GO Poke Ball Tin - Ultra Ball","Pokemon GO","3064",27.96,"2026-08-03T23:13:10.213Z"
"270734","Pokemon GO Poke Ball Tin - Poke Ball","Pokemon GO","3064",36.25,"2026-08-18T12:17:00.050Z"
"270733","Pokemon GO Poke Ball Tin - Great Ball","Pokemon GO","3064",40.73,"2026-08-18T12:17:00.050Z"
"275827","Pokemon GO Pin Collection [Squirtle]","Pokemon GO","3064",55.1,"2026-08-18T12:17:00.050Z"
"275845","Pokemon GO Pin Collection [Set of 3]","Pokemon GO","3064",130.79,"2026-08-18T12:17:00.050Z"
"275826","Pokemon GO Pin Collection [Charmander]","Pokemon GO","3064",67.55,"2026-08-18T12:17:00.050Z"
"275825","Pokemon GO Pin Collection [Bulbasaur]","Pokemon GO","3064",50.27,"2026-08-18T12:17:00.050Z"
"270732","Pokemon GO Mini Tin [Snorlax]","Pokemon GO","3064",43.31,"2026-08-18T12:17:00.050Z"
"271500","Pokemon GO Mini Tin [Set of 5]","Pokemon GO","3064",133.46,"2026-08-18T12:17:00.050Z"
"270730","Pokemon GO Mini Tin [Pikachu]","Pokemon GO","3064",23.92,"2026-08-18T12:17:00.050Z"
"270728","Pokemon GO Mini Tin [Magikarp]","Pokemon GO","3064",41.22,"2026-08-18T12:17:00.050Z"
"270731","Pokemon GO Mini Tin [Eevee]","Pokemon GO","3064",34.77,"2026-08-18T12:17:00.050Z"
"270729","Pokemon GO Mini Tin [Blissey]","Pokemon GO","3064",27.75,"2026-08-18T12:17:00.050Z"
"271512","Pokemon GO Mini Tin Display","Pokemon GO","3064",242.48,"2026-08-18T12:17:00.050Z"
"271504","Pokemon GO Melmetal V/Mewtwo V Battle Decks [Set of 2]","Pokemon GO","3064",30.28,"2026-08-18T12:17:00.050Z"
"271513","Pokemon GO Elite Trainer Box Case","Pokemon GO","3064",1418.29,"2026-08-18T12:17:00.050Z"
"270708","Pokemon GO Elite Trainer Box","Pokemon GO","3064",165.6,"2026-08-18T12:17:00.050Z"
"270716","Pokemon GO Collection [Alolan Exeggutor V]","Pokemon GO","3064",47.22,"2026-08-18T12:17:00.050Z"
"274421","Pokemon GO Booster Pack","Pokemon GO","3064",11.4,"2026-08-18T12:17:00.049Z"
"279598","Heavy Hitters Premium Collection","SWSH10: Astral Radiance","3040",263.31,"2026-08-18T12:17:00.153Z"
"496130","Astral Radiance Sleeved Booster Pack Case","SWSH10: Astral Radiance","3040",1376.42,"2026-08-18T12:17:00.153Z"
"265543","Astral Radiance Sleeved Booster Pack Art Bundle [Set of 5]","SWSH10: Astral Radiance","3040",57.17,"2026-08-18T12:17:00.153Z"
"265526","Astral Radiance Sleeved Booster Pack","SWSH10: Astral Radiance","3040",12.54,"2026-08-18T12:17:00.153Z"
"265522","Astral Radiance Single Pack Blister [Toxel]","SWSH10: Astral Radiance","3040",14.19,"2026-08-18T12:17:00.153Z"
"265558","Astral Radiance Single Pack Blister [Set of 2]","SWSH10: Astral Radiance","3040",31.12,"2026-08-18T12:17:00.153Z"
"265523","Astral Radiance Single Pack Blister [Oricorio]","SWSH10: Astral Radiance","3040",12.16,"2026-08-18T12:17:00.153Z"
"489339","Astral Radiance Premium Checklane Blister [Swampert]","SWSH10: Astral Radiance","3040",26.32,"2026-08-18T12:17:00.153Z"
"489341","Astral Radiance Premium Checklane Blister [Steelix]","SWSH10: Astral Radiance","3040",22.04,"2026-05-08T18:26:20.395Z"
"489340","Astral Radiance Premium Checklane Blister [Feraligatr]","SWSH10: Astral Radiance","3040",19.66,"2026-08-18T12:17:00.153Z"
"279424","Astral Radiance Pokemon Center Elite Trainer Box Case (Exclusive)","SWSH10: Astral Radiance","3040",957.28,"2026-08-18T12:17:00.153Z"
"265528","Astral Radiance Pokemon Center Elite Trainer Box (Exclusive)","SWSH10: Astral Radiance","3040",235.53,"2026-08-18T12:17:00.153Z"
"509895","Astral Radiance Fun Pack","SWSH10: Astral Radiance","3040",6.78,"2026-08-18T12:17:00.153Z"
"265545","Astral Radiance Elite Trainer Box Case","SWSH10: Astral Radiance","3040",1789.97,"2026-08-18T12:17:00.153Z"
"265527","Astral Radiance Elite Trainer Box","SWSH10: Astral Radiance","3040",147.53,"2026-08-18T12:17:00.153Z"
"265515","Astral Radiance Build & Battle Stadium","SWSH10: Astral Radiance","3040",121.86,"2026-08-18T12:17:00.153Z"
"272137","Astral Radiance Build & Battle Box Display","SWSH10: Astral Radiance","3040",430.27,"2026-08-18T12:17:00.153Z"
"265529","Astral Radiance Build & Battle Box","SWSH10: Astral Radiance","3040",46.06,"2026-08-18T12:17:00.153Z"
"265542","Astral Radiance Booster Pack Art Bundle [Set of 5]","SWSH10: Astral Radiance","3040",50.94,"2026-08-18T12:17:00.153Z"
"265521","Astral Radiance Booster Pack","SWSH10: Astral Radiance","3040",10.08,"2026-08-18T12:17:00.153Z"
"265520","Astral Radiance Booster Box Case","SWSH10: Astral Radiance","3040",2488.69,"2026-08-18T12:17:00.153Z"
"265519","Astral Radiance Booster Box","SWSH10: Astral Radiance","3040",416.3,"2026-08-18T12:17:00.153Z"
"523959","Astral Radiance 3 Pack Hanger Box","SWSH10: Astral Radiance","3040",42.5,"2026-08-18T12:17:00.153Z"
"265525","Astral Radiance 3 Pack Blister [Sylveon]","SWSH10: Astral Radiance","3040",37.67,"2026-08-18T12:17:00.153Z"
"265546","Astral Radiance 3 Pack Blister [Set of 2]","SWSH10: Astral Radiance","3040",70,"2026-08-18T12:17:00.153Z"
"265524","Astral Radiance 3 Pack Blister [Eevee]","SWSH10: Astral Radiance","3040",39.81,"2026-08-18T12:17:00.153Z"
"679043","Astral Radiance 3 Pack Blister Case","SWSH10: Astral Radiance","3040",773.42,"2026-08-18T12:17:00.153Z"
"265253","Pokemon TCG: Battle Academy 2022","Battle Academy 2022","3051",25.85,"2026-08-18T12:17:00.158Z"
"256147","Leafeon VSTAR Special Collection","SWSH09: Brilliant Stars","2948",115.36,"2026-08-18T12:17:00.180Z"
"256146","Glaceon VSTAR Special Collection","SWSH09: Brilliant Stars","2948",129.09,"2026-08-18T12:17:00.180Z"
"257375","Glaceon / Leafeon VSTAR Special Collection [Set of 2]","SWSH09: Brilliant Stars","2948",238.39,"2026-08-18T12:17:00.180Z"
"599964","Brilliant Stars Sleeved Booster Pack Case","SWSH09: Brilliant Stars","2948",2089.97,"2026-08-18T12:17:00.180Z"
"256136","Brilliant Stars Sleeved Booster Pack Bundle [Set of 8]","SWSH09: Brilliant Stars","2948",136.62,"2026-08-18T12:17:00.180Z"
"256135","Brilliant Stars Sleeved Booster Pack Art Bundle [Set of 4]","SWSH09: Brilliant Stars","2948",73.17,"2026-08-18T12:17:00.180Z"
"256125","Brilliant Stars Sleeved Booster Pack","SWSH09: Brilliant Stars","2948",19.44,"2026-08-18T12:17:00.180Z"
"256128","Brilliant Stars Single Pack Blister [Flapple]","SWSH09: Brilliant Stars","2948",14.67,"2026-08-18T12:17:00.180Z"
"256129","Brilliant Stars Single Pack Blister [Eevee]","SWSH09: Brilliant Stars","2948",22.72,"2026-08-18T12:17:00.180Z"
"684658","Brilliant Stars Premium Checklane Blister [Zoroark]","SWSH09: Brilliant Stars","2948",34.69,"2026-08-18T12:17:00.180Z"
"639337","Brilliant Stars Pokemon Center Elite Trainer Box (Exclusive) Case","SWSH09: Brilliant Stars","2948",875,"2026-08-18T12:17:00.180Z"
"256140","Brilliant Stars Pokemon Center Elite Trainer Box (Exclusive)","SWSH09: Brilliant Stars","2948",262.53,"2026-08-18T12:17:00.180Z"
"509881","Brilliant Stars Fun Pack","SWSH09: Brilliant Stars","2948",7.19,"2026-08-18T12:17:00.180Z"
"264269","Brilliant Stars Elite Trainer Box Case","SWSH09: Brilliant Stars","2948",1682.98,"2026-08-18T12:17:00.180Z"
"256138","Brilliant Stars Elite Trainer Box","SWSH09: Brilliant Stars","2948",164.71,"2026-08-18T12:17:00.180Z"
"256139","Brilliant Stars Build & Battle Stadium","SWSH09: Brilliant Stars","2948",168.93,"2026-08-18T12:17:00.180Z"
"256144","Brilliant Stars Build & Battle Box Display","SWSH09: Brilliant Stars","2948",551.76,"2026-08-18T12:17:00.180Z"
"256137","Brilliant Stars Build & Battle Box","SWSH09: Brilliant Stars","2948",63.97,"2026-08-18T12:17:00.180Z"
"256134","Brilliant Stars Booster Pack Art Bundle [Set of 4]","SWSH09: Brilliant Stars","2948",59.43,"2026-08-18T12:17:00.180Z"
"256124","Brilliant Stars Booster Pack","SWSH09: Brilliant Stars","2948",16.95,"2026-08-18T12:17:00.180Z"
"256145","Brilliant Stars Booster Box Case","SWSH09: Brilliant Stars","2948",3833.62,"2026-08-18T12:17:00.180Z"
"256141","Brilliant Stars Booster Box","SWSH09: Brilliant Stars","2948",602.73,"2026-08-18T12:17:00.180Z"
"256130","Brilliant Stars 3 Pack Blister [Leafeon]","SWSH09: Brilliant Stars","2948",49.19,"2026-08-18T12:17:00.180Z"
"256132","Brilliant Stars 3 Pack Blister [Glaceon]","SWSH09: Brilliant Stars","2948",51.79,"2026-08-18T12:17:00.180Z"
"651285","Arceus V Figure Collection Case","SWSH09: Brilliant Stars","2948",894,"2026-08-18T12:17:00.180Z"
"265251","Arceus V Figure Collection","SWSH09: Brilliant Stars","2948",149.25,"2026-08-18T12:17:00.180Z"
"283851","Urshifu VMAX Premium Collection [Set of 2]","SWSH08: Fusion Strike","2906",184,"2026-08-18T12:17:00.261Z"
"263545","Unova Two Pack Blister [Forces of Nature Trio]","SWSH08: Fusion Strike","2906",28.94,"2026-08-18T12:17:00.261Z"
"253455","Single Strike Urshifu VMAX Premium Collection","SWSH08: Fusion Strike","2906",131.91,"2026-08-18T12:17:00.261Z"
"253454","Rapid Strike Urshifu VMAX Premium Collection","SWSH08: Fusion Strike","2906",126.29,"2026-08-18T12:17:00.261Z"
"283599","League Battle Deck [Mew VMAX]","SWSH08: Fusion Strike","2906",57.42,"2026-08-18T12:17:00.261Z"
"249619","Hoopa V Box / Dragonite V Box [Set of 2]","SWSH08: Fusion Strike","2906",221,"2026-08-18T12:17:00.261Z"
"247817","Hoopa V Box","SWSH08: Fusion Strike","2906",88.15,"2026-08-18T12:17:00.261Z"
"282721","Hisuian Electrode V Box","SWSH08: Fusion Strike","2906",50.99,"2026-08-18T12:17:00.261Z"
"247658","Fusion Strike Sleeved Booster Pack Bundle [Set of 8]","SWSH08: Fusion Strike","2906",199.99,"2026-08-01T06:57:18.648Z"
"247657","Fusion Strike Sleeved Booster Pack Art Bundle [Set of 4]","SWSH08: Fusion Strike","2906",83.28,"2026-08-18T12:17:00.261Z"
"247656","Fusion Strike Sleeved Booster Pack","SWSH08: Fusion Strike","2906",28.12,"2026-08-18T12:17:00.261Z"
"547703","Fusion Strike Sleeved Booster Case","SWSH08: Fusion Strike","2906",3080.82,"2026-08-18T12:17:00.261Z"
"247669","Fusion Strike Single Pack Blister [Tepig]","SWSH08: Fusion Strike","2906",28.22,"2026-08-18T12:17:00.261Z"
"247670","Fusion Strike Single Pack Blister [Blitzle]","SWSH08: Fusion Strike","2906",29.17,"2026-08-18T12:17:00.261Z"
"247676","Fusion Strike Premium Checklane Blister [Rillaboom]","SWSH08: Fusion Strike","2906",24.99,"2026-02-05T01:15:23.757Z"
"247675","Fusion Strike Premium Checklane Blister [Cinderace]","SWSH08: Fusion Strike","2906",24.99,"2026-02-05T01:15:23.757Z"
"557076","Fusion Strike Pokemon Center Elite Trainer Box Case (Exclusive)","SWSH08: Fusion Strike","2906",2475.72,"2026-08-18T12:17:00.261Z"
"247673","Fusion Strike Pokemon Center Elite Trainer Box (Exclusive)","SWSH08: Fusion Strike","2906",493.8,"2026-08-18T12:17:00.261Z"
"509886","Fusion Strike Fun Pack","SWSH08: Fusion Strike","2906",6.57,"2026-08-18T12:17:00.261Z"
"256271","Fusion Strike Elite Trainer Box Case","SWSH08: Fusion Strike","2906",3189.97,"2026-08-18T12:17:00.261Z"
"247671","Fusion Strike Elite Trainer Box","SWSH08: Fusion Strike","2906",347.96,"2026-08-18T12:17:00.261Z"
"247666","Fusion Strike Build & Battle Stadium","SWSH08: Fusion Strike","2906",273.06,"2026-08-18T12:17:00.261Z"
"247660","Fusion Strike Build & Battle Box Display","SWSH08: Fusion Strike","2906",967.96,"2026-08-18T12:17:00.261Z"
"247659","Fusion Strike Build & Battle Box","SWSH08: Fusion Strike","2906",103.02,"2026-08-18T12:17:00.261Z"
"247651","Fusion Strike Booster Pack Art Bundle [Set of 4]","SWSH08: Fusion Strike","2906",70.75,"2026-08-18T12:17:00.261Z"
