id,name,set,price,updated,img
522708,151 Mini Tin [Slowpoke & Sandshrew],SV: Scarlet & Violet 151,51.81,2026-08-27,522708
522705,151 Mini Tin [Magneton & Ekans],SV: Scarlet & Violet 151,50.62,2026-08-27,522705
522704,151 Mini Tin [Machamp & Cubone],SV: Scarlet & Violet 151,52.31,2026-08-27,522704
522703,151 Mini Tin [Hitmonlee & Kadabra],SV: Scarlet & Violet 151,51.25,2026-08-27,522703
522706,151 Mini Tin [Hitmonchan & Meowth],SV: Scarlet & Violet 151,52.27,2026-08-27,522706
522702,151 Mini Tin [Gengar & Poliwag],SV: Scarlet & Violet 151,61.1,2026-08-27,522702
522701,151 Mini Tin [Electabuzz & Magnemites],SV: Scarlet & Violet 151,51.2,2026-08-27,522701
522700,151 Mini Tin [Dragonite & Vileplume],SV: Scarlet & Violet 151,57.52,2026-08-27,522700
522699,151 Mini Tin [Arcanine & Omanyte],SV: Scarlet & Violet 151,53.98,2026-08-27,522699
668357,151 Mini Tin Display Case,SV: Scarlet & Violet 151,2265.93,2026-08-27,668357
502008,151 Mini Tin Display,SV: Scarlet & Violet 151,541.94,2026-08-27,502008
506640,151 Elite Trainer Box Case,SV: Scarlet & Violet 151,5749.86,2026-08-27,506640
503313,151 Elite Trainer Box,SV: Scarlet & Violet 151,569.54,2026-08-27,503313
518782,151 Collection Zapdos ex Case,SV: Scarlet & Violet 151,838.7,2026-08-27,518782
518781,151 Collection Alakazam ex Case,SV: Scarlet & Violet 151,609.5,2026-08-27,518781
504467,151 Booster Pack,SV: Scarlet & Violet 151,29.69,2026-08-27,504467
513409,151 Booster Bundle Display Case,SV: Scarlet & Violet 151,11900,2026-08-27,513409
513405,151 Booster Bundle Display,SV: Scarlet & Violet 151,1941.92,2026-08-27,513405
530105,151 Booster Bundle Bulk Case,SV: Scarlet & Violet 151,4510,2026-08-27,530105
502000,151 Booster Bundle,SV: Scarlet & Violet 151,179.19,2026-08-27,502000
502003,151 Binder Collection Case,SV: Scarlet & Violet 151,895.01,2026-08-03,502003
502004,151 Binder Collection,SV: Scarlet & Violet 151,235.3,2026-08-27,502004
516527,McDonald's 2023 Match & Battle Pack,McDonald's Promos 2023,6.38,2026-08-27,516527
505943,Trick or Trade BOOster Bundle 2023 Case,Trick or Trade BOOster Bundle 2023,278.98,2026-03-28,505943
505945,Trick or Trade BOOster Bundle 2023 - Mini Booster Pack,Trick or Trade BOOster Bundle 2023,2.05,2026-08-27,505945
505942,Trick or Trade BOOster Bundle 2023 (50 ct),Trick or Trade BOOster Bundle 2023,73.92,2026-08-27,505942
564134,Trick or Trade BOOster Bundle 2023 (120 ct),Trick or Trade BOOster Bundle 2023,133.33,2026-08-27,564134
606743,Obsidian Flames Sleeved Booster Pack Case,SV03: Obsidian Flames,1505.57,2026-08-27,606743
513422,Obsidian Flames Sleeved Booster Pack Art Bundle [Set of 4],SV03: Obsidian Flames,56.26,2026-08-27,513422
534087,Obsidian Flames Sleeved Booster Pack,SV03: Obsidian Flames,11.95,2026-08-27,534087
501262,Obsidian Flames Single Pack Blister [Pawmi],SV03: Obsidian Flames,12.75,2026-08-27,501262
512047,Obsidian Flames Single Pack Blister [Paldean Wooper],SV03: Obsidian Flames,13,2026-08-27,512047
557087,Obsidian Flames Single Blister Pack [Revavroom],SV03: Obsidian Flames,17.6,2026-08-27,557087
557085,Obsidian Flames Single Blister Pack [Kingambit],SV03: Obsidian Flames,49.99,2026-08-27,557085
557086,Obsidian Flames Single Blister Pack [Houndstone],SV03: Obsidian Flames,20.99,2026-08-27,557086
557084,Obsidian Flames Single Blister Pack [Annihilape],SV03: Obsidian Flames,63.99,2026-08-27,557084
618341,Obsidian Flames Pokemon Center Elite Trainer Box Case (Exclusive),SV03: Obsidian Flames,3595.89,2026-02-20,618341
501266,Obsidian Flames Pokemon Center Elite Trainer Box (Exclusive),SV03: Obsidian Flames,690.7,2026-08-27,501266
501265,Obsidian Flames Elite Trainer Box Case,SV03: Obsidian Flames,2313.86,2026-08-27,501265
501264,Obsidian Flames Elite Trainer Box,SV03: Obsidian Flames,278.58,2026-08-27,501264
501267,Obsidian Flames Build & Battle Stadium,SV03: Obsidian Flames,161.4,2026-08-27,501267
514193,Obsidian Flames Build & Battle Box Display,SV03: Obsidian Flames,391.56,2026-08-27,514193
501268,Obsidian Flames Build & Battle Box,SV03: Obsidian Flames,57.75,2026-08-27,501268
515079,Obsidian Flames Booster Pack Art Bundle [Set of 4],SV03: Obsidian Flames,51.06,2026-08-27,515079
501256,Obsidian Flames Booster Pack,SV03: Obsidian Flames,12.98,2026-08-27,501256
501263,Obsidian Flames Booster Bundle,SV03: Obsidian Flames,119.6,2026-08-27,501263
501258,Obsidian Flames Booster Box Case,SV03: Obsidian Flames,2395.2,2026-08-27,501258
501257,Obsidian Flames Booster Box,SV03: Obsidian Flames,365.73,2026-08-27,501257
501261,Obsidian Flames 3 Pack Blister [Set of 2],SV03: Obsidian Flames,47.66,2026-08-27,501261
501260,Obsidian Flames 3 Pack Blister [Houndstone],SV03: Obsidian Flames,37.55,2026-08-27,501260
501259,Obsidian Flames 3 Pack Blister [Eevee],SV03: Obsidian Flames,39.51,2026-08-27,501259
502480,Paldea Evolved Sleeved Booster Pack Art Bundle [Set of 5],SV02: Paldea Evolved,79.38,2026-08-27,502480
496927,Paldea Evolved Sleeved Booster Pack,SV02: Paldea Evolved,16.85,2026-08-27,496927
609027,Paldea Evolved Sleeved Booster Case,SV02: Paldea Evolved,1937.36,2026-08-27,609027
493999,Paldea Evolved Single Pack Blister [Smoliv],SV02: Paldea Evolved,14.41,2026-08-27,493999
494001,Paldea Evolved Single Pack Blister [Growlithe],SV02: Paldea Evolved,17.85,2026-08-27,494001
617015,Paldea Evolved Single Pack Blister [Dondonzo],SV02: Paldea Evolved,29.97,2026-08-27,617015
618829,Paldea Evolved Single Pack Blister [Armarouge],SV02: Paldea Evolved,36.54,2026-08-27,618829
622967,Paldea Evolved Premium Checklane Blister [Pawmot],SV02: Paldea Evolved,24.95,2026-08-27,622967
622968,Paldea Evolved Premium Checklane Blister [Arboliva],SV02: Paldea Evolved,29.99,2026-08-27,622968
537410,Paldea Evolved Pokemon Center Elite Trainer Box (Exclusive) Case,SV02: Paldea Evolved,3000,2026-03-04,537410
493973,Paldea Evolved Pokemon Center Elite Trainer Box (Exclusive),SV02: Paldea Evolved,601.37,2026-08-27,493973
649413,Paldea Evolved Half Booster Box,SV02: Paldea Evolved,252.5,2026-08-27,649413
530106,Paldea Evolved Fun Pack,SV02: Paldea Evolved,7.71,2026-08-27,530106
496911,Paldea Evolved Elite Trainer Box Case,SV02: Paldea Evolved,1670.43,2026-08-27,496911
493974,Paldea Evolved Elite Trainer Box,SV02: Paldea Evolved,218.08,2026-08-27,493974
496935,Paldea Evolved Build & Battle Stadium,SV02: Paldea Evolved,177.68,2026-08-27,496935
496931,Paldea Evolved Build & Battle Box Display,SV02: Paldea Evolved,537.17,2026-08-27,496931
496929,Paldea Evolved Build & Battle Box,SV02: Paldea Evolved,62.31,2026-08-27,496929
496913,Paldea Evolved Booster Pack Art Bundle [Set of 5],SV02: Paldea Evolved,74.63,2026-08-27,496913
493976,Paldea Evolved Booster Pack,SV02: Paldea Evolved,16.25,2026-08-27,493976
496914,Paldea Evolved Booster Bundle,SV02: Paldea Evolved,124.4,2026-08-27,496914
496905,Paldea Evolved Booster Box Case,SV02: Paldea Evolved,2815.14,2026-08-27,496905
493975,Paldea Evolved Booster Box,SV02: Paldea Evolved,469.15,2026-08-27,493975
493998,Paldea Evolved 3 Pack Blister [Varoom],SV02: Paldea Evolved,38.93,2026-08-27,493998
493997,Paldea Evolved 3 Pack Blister [Tinkatink],SV02: Paldea Evolved,44.56,2026-08-27,493997
496908,Paldea Evolved 3 Pack Blister [Set of 2],SV02: Paldea Evolved,95.24,2026-08-27,496908
478275,Scarlet & Violet Sleeved Booster Pack Bundle [Set of 8],SV01: Scarlet & Violet Base Set,82.49,2026-08-27,478275
478274,Scarlet & Violet Sleeved Booster Pack Art Bundle [Set of 4],SV01: Scarlet & Violet Base Set,42.56,2026-08-27,478274
478273,Scarlet & Violet Sleeved Booster Pack,SV01: Scarlet & Violet Base Set,11.02,2026-08-27,478273
600076,Scarlet & Violet Sleeved Booster Case,SV01: Scarlet & Violet Base Set,1473,2026-08-27,600076
478765,Scarlet & Violet Single Pack Blister [Spidops],SV01: Scarlet & Violet Base Set,11.32,2026-08-27,478765
478767,Scarlet & Violet Single Pack Blister [Set of 2],SV01: Scarlet & Violet Base Set,21.29,2026-08-27,478767
478766,Scarlet & Violet Single Pack Blister [Espathra],SV01: Scarlet & Violet Base Set,13,2026-08-27,478766
497167,Scarlet & Violet Premium Checklane Blister [Hisuian Zoroark],SV01: Scarlet & Violet Base Set,12,2026-08-27,497167
497166,Scarlet & Violet Premium Checklane Blister [Hisuian Arcanine],SV01: Scarlet & Violet Base Set,15,2026-07-11,497166
479328,Scarlet & Violet Premium Checklane Blister [Gengar],SV01: Scarlet & Violet Base Set,30,2026-08-27,479328
478756,Scarlet & Violet Pokemon Center Elite Trainer Box (Exclusive) [Miraidon],SV01: Scarlet & Violet Base Set,315.62,2026-08-27,478756
478758,Scarlet & Violet Pokemon Center Elite Trainer Box (Exclusive) [Koraidon],SV01: Scarlet & Violet Base Set,292.61,2026-08-27,478758
530121,Scarlet & Violet Fun Pack,SV01: Scarlet & Violet Base Set,7.19,2026-08-27,530121
489369,Scarlet & Violet Elite Trainer Boxes [Set of 2],SV01: Scarlet & Violet Base Set,250.29,2026-08-27,489369
478336,Scarlet & Violet Elite Trainer Box [Miraidon],SV01: Scarlet & Violet Base Set,148.26,2026-08-27,478336
478335,Scarlet & Violet Elite Trainer Box [Koraidon],SV01: Scarlet & Violet Base Set,136.58,2026-08-27,478335
488776,Scarlet & Violet Elite Trainer Box Case,SV01: Scarlet & Violet Base Set,1305,2026-08-27,488776
478257,Scarlet & Violet Build & Battle Stadium,SV01: Scarlet & Violet Base Set,87.6,2026-08-27,478257
478254,Scarlet & Violet Build & Battle Box Display,SV01: Scarlet & Violet Base Set,389.9,2026-08-27,478254
478253,Scarlet & Violet Build & Battle Box,SV01: Scarlet & Violet Base Set,41.22,2026-08-27,478253
478759,Scarlet & Violet Booster Pack Art Bundle [Set of 4],SV01: Scarlet & Violet Base Set,38.94,2026-08-27,478759
476451,Scarlet & Violet Booster Pack,SV01: Scarlet & Violet Base Set,9.21,2026-08-27,476451
478258,Scarlet & Violet Booster Bundle,SV01: Scarlet & Violet Base Set,106.07,2026-08-27,478258
476453,Scarlet & Violet Booster Box Case,SV01: Scarlet & Violet Base Set,1692.38,2026-08-27,476453
476452,Scarlet & Violet Booster Box,SV01: Scarlet & Violet Base Set,296.26,2026-08-27,476452
478763,Scarlet & Violet 3 Pack Blister [Set of 2],SV01: Scarlet & Violet Base Set,56.83,2026-08-27,478763
478762,Scarlet & Violet 3 Pack Blister [Dondozo],SV01: Scarlet & Violet Base Set,29.81,2026-08-27,478762
478761,Scarlet & Violet 3 Pack Blister [Arcanine],SV01: Scarlet & Violet Base Set,34.5,2026-08-27,478761
563307,Sea & Sky Premium Collection,SWSH: Crown Zenith,386.11,2026-08-27,563307
485423,Pikachu VMAX Special Collection Case,SWSH: Crown Zenith,1268.1,2026-08-27,485423
454452,Pikachu VMAX Special Collection,SWSH: Crown Zenith,157.83,2026-08-27,454452
527796,Pikachu VMAX Premium Collection,SWSH: Crown Zenith,215.83,2026-08-27,527796
516939,Morpeko V-UNION Premium Treasures Collection,SWSH: Crown Zenith,206.37,2026-08-27,516939
475644,Morpeko V-UNION Playmat Premium Collection,SWSH: Crown Zenith,143.36,2026-08-27,475644
475635,Crown Zenith Tin [Set of 3] (International Version),SWSH: Crown Zenith,319.81,2026-08-27,475635
475634,Crown Zenith Tin [Set of 3],SWSH: Crown Zenith,376.51,2026-08-27,475634
475633,Crown Zenith Tin [Galarian Zapdos] (International Version),SWSH: Crown Zenith,111.05,2026-08-27,475633
475630,Crown Zenith Tin [Galarian Zapdos],SWSH: Crown Zenith,133.15,2026-08-27,475630
475632,Crown Zenith Tin [Galarian Moltres] (International Version),SWSH: Crown Zenith,114.57,2026-08-27,475632
475629,Crown Zenith Tin [Galarian Moltres],SWSH: Crown Zenith,156.91,2026-08-27,475629
475631,Crown Zenith Tin [Galarian Articuno] (International Version),SWSH: Crown Zenith,100.8,2026-08-27,475631
475628,Crown Zenith Tin [Galarian Articuno],SWSH: Crown Zenith,149.07,2026-08-27,475628
616290,Crown Zenith Tin Case,SWSH: Crown Zenith,1028.14,2026-08-27,616290
505916,Crown Zenith Special Collection [Unown V & Lugia V],SWSH: Crown Zenith,175.68,2026-08-27,505916
475646,Crown Zenith Premium Figure Collection [Shiny Zamazenta],SWSH: Crown Zenith,332.06,2026-08-27,475646
475647,Crown Zenith Premium Figure Collection [Shiny Zacian],SWSH: Crown Zenith,345.66,2026-08-27,475647
475648,Crown Zenith Premium Figure Collection [Set of 2],SWSH: Crown Zenith,635.7,2026-08-27,475648
454247,Crown Zenith Pokemon Center Elite Trainer Box Plus Case,SWSH: Crown Zenith,2295,2026-08-27,454247
454246,Crown Zenith Pokemon Center Elite Trainer Box Plus,SWSH: Crown Zenith,570.62,2026-08-27,454246
475620,Crown Zenith Pin Collection [Set of 3],SWSH: Crown Zenith,235.42,2026-08-27,475620
475619,Crown Zenith Pin Collection [Rillaboom],SWSH: Crown Zenith,82.77,2026-08-27,475619
475618,Crown Zenith Pin Collection [Inteleon],SWSH: Crown Zenith,81.61,2026-08-27,475618
475617,Crown Zenith Pin Collection [Cinderace],SWSH: Crown Zenith,80.6,2026-08-27,475617
453492,Crown Zenith Mini Tin [Sonia & Yamper],SWSH: Crown Zenith,51.87,2026-08-27,453492
453494,Crown Zenith Mini Tin [Set of 5],SWSH: Crown Zenith,231.04,2026-08-27,453494
453488,Crown Zenith Mini Tin [Marnie & Morpeko],SWSH: Crown Zenith,54.45,2026-08-27,453488
453489,Crown Zenith Mini Tin [Leon & Charizard],SWSH: Crown Zenith,55.29,2026-08-27,453489
453490,Crown Zenith Mini Tin [Hop & Wooloo],SWSH: Crown Zenith,44.75,2026-08-27,453490
453491,Crown Zenith Mini Tin [Bede & Hatenna],SWSH: Crown Zenith,49.32,2026-08-27,453491
631791,Crown Zenith Mini Tin Display Case,SWSH: Crown Zenith,1999.99,2026-08-27,631791
453493,Crown Zenith Mini Tin Display,SWSH: Crown Zenith,513.98,2026-08-27,453493
453471,Crown Zenith Elite Trainer Box Case,SWSH: Crown Zenith,3574.12,2026-08-27,453471
453470,Crown Zenith Elite Trainer Box,SWSH: Crown Zenith,327.54,2026-08-27,453470
453474,Crown Zenith Collection [Set of 2],SWSH: Crown Zenith,217.07,2026-08-27,453474
453467,Crown Zenith Collection [Regieleki V],SWSH: Crown Zenith,106.63,2026-08-27,453467
453468,Crown Zenith Collection [Regidrago V],SWSH: Crown Zenith,98.98,2026-08-27,453468
490542,Crown Zenith Collection Case,Crown Zenith,359.99,2026-02-26,490542
453466,Crown Zenith Booster Pack,SWSH: Crown Zenith,25.94,2026-08-27,453466
609238,Crown Zenith Booster Bundle Case,SWSH: Crown Zenith,5549,2026-08-27,609238
527562,Crown Zenith Booster Bundle,SWSH: Crown Zenith,219.55,2026-08-27,527562
550837,Silver Tempest Sleeved Booster Pack Case,SWSH12: Silver Tempest,1941.99,2026-08-27,550837
454484,Silver Tempest Sleeved Booster Pack Bundle [Set of 8],SWSH12: Silver Tempest,118.66,2026-08-27,454484
283400,Silver Tempest Sleeved Booster Pack Art Bundle [Set of 4],SWSH12: Silver Tempest,59.33,2026-08-27,283400
283397,Silver Tempest Sleeved Booster Pack,SWSH12: Silver Tempest,17.6,2026-08-27,283397
285782,Silver Tempest Single Pack Blister [Set of 2],SWSH12: Silver Tempest,20,2026-07-06,285782
285781,Silver Tempest Single Pack Blister [Cranidos],SWSH12: Silver Tempest,13.18,2026-08-27,285781
285780,Silver Tempest Single Pack Blister [Basculin],SWSH12: Silver Tempest,14.49,2026-08-27,285780
285783,Silver Tempest Premium Checklane Blister [Magnezone],SWSH12: Silver Tempest,17,2026-08-27,285783
486325,Silver Tempest Premium Checklane Blister [Hisuian Sneasler],SWSH12: Silver Tempest,13.59,2026-06-13,486325
285784,Silver Tempest Premium Checklane Blister [Gallade],SWSH12: Silver Tempest,22.99,2026-08-27,285784
285860,Silver Tempest Pokemon Center Elite Trainer Box (Exclusive),SWSH12: Silver Tempest,360.89,2026-08-27,285860
285777,Silver Tempest Elite Trainer Box Case,SWSH12: Silver Tempest,1386.98,2026-08-27,285777
283401,Silver Tempest Elite Trainer Box,SWSH12: Silver Tempest,155.55,2026-08-27,283401
285042,Silver Tempest Build & Battle Stadium,SWSH12: Silver Tempest,142.12,2026-08-27,285042
285775,Silver Tempest Build & Battle Box Display,SWSH12: Silver Tempest,487.58,2026-08-27,285775
285776,Silver Tempest Build & Battle Box,SWSH12: Silver Tempest,57.24,2026-08-27,285776
285778,Silver Tempest Booster Pack Art Bundle [Set of 4],SWSH12: Silver Tempest,54.99,2026-08-27,285778
283388,Silver Tempest Booster Pack,SWSH12: Silver Tempest,14.75,2026-08-27,283388
562366,Silver Tempest Booster Bundle Case,SWSH12: Silver Tempest,1799.97,2026-08-27,562366
283396,Silver Tempest Booster Bundle,SWSH12: Silver Tempest,115.47,2026-08-27,283396
283391,Silver Tempest Booster Box Case,SWSH12: Silver Tempest,3420,2026-08-27,283391
283389,Silver Tempest Booster Box,SWSH12: Silver Tempest,504.64,2026-08-27,283389
283393,Silver Tempest 3 Pack Blister [Togetic],SWSH12: Silver Tempest,49.13,2026-08-27,283393
285779,Silver Tempest 3 Pack Blister [Set of 2],SWSH12: Silver Tempest,102.47,2026-08-27,285779
283394,Silver Tempest 3 Pack Blister [Manaphy],SWSH12: Silver Tempest,47.1,2026-08-27,283394
284930,Fall 2022 Collector Chest,SWSH12: Silver Tempest,71.06,2026-08-27,284930
454377,Sword & Shield Ultra-Premium Collection: Charizard Case,SWSH11: Lost Origin,2395.23,2026-08-27,454377
282401,Sword & Shield Ultra-Premium Collection: Charizard,SWSH11: Lost Origin,589.03,2026-08-27,282401
282406,Pokemon Stacking Tins: Fighting-Fire-Darkness [Set of 3],SWSH11: Lost Origin,110,2026-08-27,282406
282404,Pokemon Stacking Tin: Fire,SWSH11: Lost Origin,52.29,2026-08-27,282404
282403,Pokemon Stacking Tin: Fighting,SWSH11: Lost Origin,59.99,2026-08-27,282403
282405,Pokemon Stacking Tin: Darkness,SWSH11: Lost Origin,51.59,2026-08-27,282405
282001,Origin Forme Palkia VSTAR Premium Collection,SWSH11: Lost Origin,114.65,2026-08-27,282001
282005,Origin Forme Dialga/Palkia VSTAR Premium Collection [Set of 2],SWSH11: Lost Origin,212.71,2026-08-27,282005
282000,Origin Forme Dialga VSTAR Premium Collection,SWSH11: Lost Origin,116.23,2026-08-27,282000
496131,Lost Origin Sleeved Booster Pack Case,SWSH11: Lost Origin,2813.85,2026-08-27,496131
278804,Lost Origin Sleeved Booster Pack Bundle [Set of 8],SWSH11: Lost Origin,154.71,2026-08-27,278804
278801,Lost Origin Sleeved Booster Pack Art Bundle [Set of 4],SWSH11: Lost Origin,80.58,2026-08-27,278801
277326,Lost Origin Sleeved Booster Pack,SWSH11: Lost Origin,21.69,2026-08-27,277326
278797,Lost Origin Single Pack Blister [Set of 2],SWSH11: Lost Origin,40.83,2026-08-27,278797
277328,Lost Origin Single Pack Blister [Scorbunny],SWSH11: Lost Origin,18.91,2026-08-27,277328
277327,Lost Origin Single Pack Blister [Croagunk],SWSH11: Lost Origin,16.63,2026-08-27,277327
277334,Lost Origin Premium Checklane Blister [Torterra],SWSH11: Lost Origin,27.66,2026-08-27,277334
277331,Lost Origin Premium Checklane Blister [Infernape],SWSH11: Lost Origin,22.22,2026-08-27,277331
277336,Lost Origin Pokemon Center Elite Trainer Box (Exclusive),SWSH11: Lost Origin,392.61,2026-08-27,277336
278796,Lost Origin Elite Trainer Box Case,SWSH11: Lost Origin,1891.93,2026-08-27,278796
277335,Lost Origin Elite Trainer Box,SWSH11: Lost Origin,201.85,2026-08-27,277335
648474,Lost Origin Build & Battle Stadium Case,SWSH11: Lost Origin,950,2026-02-22,648474
277346,Lost Origin Build & Battle Stadium,SWSH11: Lost Origin,222.13,2026-08-27,277346
278795,Lost Origin Build & Battle Box Display,SWSH11: Lost Origin,892.71,2026-08-27,278795
277345,Lost Origin Build & Battle Box,SWSH11: Lost Origin,79.62,2026-08-27,277345
278794,Lost Origin Booster Pack Art Bundle [Set of 4],SWSH11: Lost Origin,73.69,2026-08-27,278794
277325,Lost Origin Booster Pack,SWSH11: Lost Origin,16.95,2026-08-27,277325
278819,Lost Origin Booster Bundle,SWSH11: Lost Origin,202.15,2026-08-27,278819
278793,Lost Origin Booster Box Case,SWSH11: Lost Origin,4542.83,2026-08-27,278793
277324,Lost Origin Booster Box,SWSH11: Lost Origin,726.45,2026-08-27,277324
277330,Lost Origin 3 Pack Blister [Weavile],SWSH11: Lost Origin,64.77,2026-08-27,277330
278792,Lost Origin 3 Pack Blister [Set of 2],SWSH11: Lost Origin,146.69,2026-08-27,278792
277329,Lost Origin 3 Pack Blister [Regigigas],SWSH11: Lost Origin,53.96,2026-08-27,277329
637417,Hisuian Zoroark VSTAR Premium Collection (International Version),SWSH11: Lost Origin,98.22,2026-08-27,637417
282402,Hisuian Zoroark VSTAR Premium Collection,SWSH11: Lost Origin,189.1,2026-08-27,282402
285674,Arceus VSTAR Ultra-Premium Collection,SWSH11: Lost Origin,381.49,2026-08-27,285674
283325,Arceus VSTAR Premium Collection,SWSH11: Lost Origin,280.85,2026-08-27,283325
280301,Trick or Trade BOOster Bundle - Mini Booster Pack,Trick or Trade BOOster Bundle,2.58,2026-08-27,280301
280302,Trick or Trade BOOster Bundle (40 ct),Trick or Trade BOOster Bundle,63.63,2026-08-27,280302
659627,Trick or Trade BOOster Bundle (120 ct),Trick or Trade BOOster Bundle,143.32,2026-08-27,659627
282530,McDonald's 2022 Match & Battle Pack,McDonald's Promos 2022,7.88,2026-08-27,282530
270710,V Battle Deck [Mewtwo V],Pokemon GO,26.93,2026-08-27,270710
270711,V Battle Deck [Melmetal V],Pokemon GO,13.85,2026-08-27,270711
630089,Pokemon Go Pokemon Center Elite Trainer Box Plus Case (Exclusive),Pokemon GO,824.99,2026-08-27,630089
270712,Pokemon GO V Battle Deck Bundle [Mewtwo V/Melmetal V],Pokemon GO,42.46,2026-08-27,270712
270727,Pokemon GO Tin [Snorlax],Pokemon GO,66.15,2026-08-27,270727
271503,Pokemon GO Tin [Set of 3],Pokemon GO,155.94,2026-08-27,271503
270726,Pokemon GO Tin [Pikachu],Pokemon GO,67.78,2026-08-27,270726
270725,Pokemon GO Tin [Blissey],Pokemon GO,49.25,2026-08-27,270725
271502,Pokemon GO Special Collection [Set of 3],Pokemon GO,213.23,2026-08-27,271502
270715,Pokemon GO Special Collection - Team Valor,Pokemon GO,93.75,2026-08-27,270715
270714,Pokemon GO Special Collection - Team Mystic,Pokemon GO,108.47,2026-08-27,270714
270713,Pokemon GO Special Collection - Team Instinct,Pokemon GO,76.62,2026-08-27,270713
270717,Pokemon GO Premium Collection [Radiant Eevee],Pokemon GO,168.09,2026-08-27,270717
275842,Pokemon GO Premier Deck Holder Collection [Dragonite VSTAR],Pokemon GO,103.63,2026-08-27,275842
270709,Pokemon GO Pokemon Center Elite Trainer Box Plus (Exclusive),Pokemon GO,232,2026-08-27,270709
271501,Pokemon GO Poke Ball Tin [Set of 3],Pokemon GO,96.21,2026-08-27,271501
271511,Pokemon GO Poke Ball Tin Display,Pokemon GO,250,2026-08-27,271511
270735,Pokemon GO Poke Ball Tin - Ultra Ball,Pokemon GO,27.96,2026-08-03,270735
270734,Pokemon GO Poke Ball Tin - Poke Ball,Pokemon GO,35,2026-08-27,270734
270733,Pokemon GO Poke Ball Tin - Great Ball,Pokemon GO,40.73,2026-08-27,270733
275827,Pokemon GO Pin Collection [Squirtle],Pokemon GO,55.69,2026-08-27,275827
275845,Pokemon GO Pin Collection [Set of 3],Pokemon GO,131.74,2026-08-27,275845
275826,Pokemon GO Pin Collection [Charmander],Pokemon GO,67.55,2026-08-27,275826
275825,Pokemon GO Pin Collection [Bulbasaur],Pokemon GO,50.27,2026-08-27,275825
270732,Pokemon GO Mini Tin [Snorlax],Pokemon GO,43.31,2026-08-27,270732
271500,Pokemon GO Mini Tin [Set of 5],Pokemon GO,139.99,2026-08-27,271500
270730,Pokemon GO Mini Tin [Pikachu],Pokemon GO,23.92,2026-08-27,270730
270728,Pokemon GO Mini Tin [Magikarp],Pokemon GO,42.47,2026-08-27,270728
270731,Pokemon GO Mini Tin [Eevee],Pokemon GO,34.77,2026-08-27,270731
270729,Pokemon GO Mini Tin [Blissey],Pokemon GO,27.83,2026-08-27,270729
271512,Pokemon GO Mini Tin Display,Pokemon GO,253.23,2026-08-27,271512
271504,Pokemon GO Melmetal V/Mewtwo V Battle Decks [Set of 2],Pokemon GO,31.54,2026-08-27,271504
271513,Pokemon GO Elite Trainer Box Case,Pokemon GO,1418.29,2026-08-27,271513
270708,Pokemon GO Elite Trainer Box,Pokemon GO,169.3,2026-08-27,270708
270716,Pokemon GO Collection [Alolan Exeggutor V],Pokemon GO,48.02,2026-08-27,270716
274421,Pokemon GO Booster Pack,Pokemon GO,11.56,2026-08-27,274421
279598,Heavy Hitters Premium Collection,SWSH10: Astral Radiance,263.31,2026-08-27,279598
496130,Astral Radiance Sleeved Booster Pack Case,SWSH10: Astral Radiance,1376.42,2026-08-27,496130
265543,Astral Radiance Sleeved Booster Pack Art Bundle [Set of 5],SWSH10: Astral Radiance,57.49,2026-08-27,265543
265526,Astral Radiance Sleeved Booster Pack,SWSH10: Astral Radiance,12.66,2026-08-27,265526
265522,Astral Radiance Single Pack Blister [Toxel],SWSH10: Astral Radiance,14.47,2026-08-27,265522
265558,Astral Radiance Single Pack Blister [Set of 2],SWSH10: Astral Radiance,31.12,2026-08-27,265558
265523,Astral Radiance Single Pack Blister [Oricorio],SWSH10: Astral Radiance,12.4,2026-08-27,265523
489339,Astral Radiance Premium Checklane Blister [Swampert],SWSH10: Astral Radiance,26.63,2026-08-27,489339
489341,Astral Radiance Premium Checklane Blister [Steelix],SWSH10: Astral Radiance,22.04,2026-05-08,489341
489340,Astral Radiance Premium Checklane Blister [Feraligatr],SWSH10: Astral Radiance,19.66,2026-08-27,489340
279424,Astral Radiance Pokemon Center Elite Trainer Box Case (Exclusive),SWSH10: Astral Radiance,991.83,2026-08-27,279424
265528,Astral Radiance Pokemon Center Elite Trainer Box (Exclusive),SWSH10: Astral Radiance,225.52,2026-08-27,265528
509895,Astral Radiance Fun Pack,SWSH10: Astral Radiance,6.78,2026-08-27,509895
265545,Astral Radiance Elite Trainer Box Case,SWSH10: Astral Radiance,1789.97,2026-08-27,265545
265527,Astral Radiance Elite Trainer Box,SWSH10: Astral Radiance,145.23,2026-08-27,265527
265515,Astral Radiance Build & Battle Stadium,SWSH10: Astral Radiance,122.19,2026-08-27,265515
272137,Astral Radiance Build & Battle Box Display,SWSH10: Astral Radiance,430.27,2026-08-27,272137
265529,Astral Radiance Build & Battle Box,SWSH10: Astral Radiance,46.19,2026-08-27,265529
265542,Astral Radiance Booster Pack Art Bundle [Set of 5],SWSH10: Astral Radiance,51.55,2026-08-27,265542
265521,Astral Radiance Booster Pack,SWSH10: Astral Radiance,10.33,2026-08-27,265521
265520,Astral Radiance Booster Box Case,SWSH10: Astral Radiance,2488.69,2026-08-27,265520
265519,Astral Radiance Booster Box,SWSH10: Astral Radiance,411.18,2026-08-27,265519
